,Date,Time,solar_output,temperature,humidity,wind_speed,visibility,serial,month,Day,TimeStamp
264,02-10-16,15:55,14.415289999999999,35.2,46.79,11.1,6.0,120,10,2,2016-02-10 15:55:00
265,02-10-16,16:00,13.787679999999998,35.0,47.0,11.1,6.0,121,10,2,2016-02-10 16:00:00
266,02-10-16,16:05,9.26495,34.8,47.02,11.14,6.0,122,10,2,2016-02-10 16:05:00
267,02-10-16,16:10,4.12085,34.7,46.78,11.24,6.0,123,10,2,2016-02-10 16:10:00
268,02-10-16,16:15,2.92213,34.5,46.42,11.33,6.0,124,10,2,2016-02-10 16:15:00
269,02-10-16,16:20,4.32315,34.3,46.07,11.37,6.0,125,10,2,2016-02-10 16:20:00
270,02-10-16,16:25,1.8006,34.2,45.89,11.31,6.0,126,10,2,2016-02-10 16:25:00
271,02-10-16,16:30,1.8399599999999998,34.0,46.0,11.1,6.0,127,10,2,2016-02-10 16:30:00
272,02-10-16,16:35,1.49879,33.8,46.36,10.7,6.0,128,10,2,2016-02-10 16:35:00
273,02-10-16,16:40,1.1371799999999999,33.7,46.8,10.14,6.0,129,10,2,2016-02-10 16:40:00
274,02-10-16,16:45,0.9545100000000001,33.5,47.3,9.48,6.0,130,10,2,2016-02-10 16:45:00
275,02-10-16,16:50,0.8639,33.3,47.85,8.77,6.0,131,10,2,2016-02-10 16:50:00
276,02-10-16,16:55,0.8384799999999999,33.2,48.42,8.06,6.0,132,10,2,2016-02-10 16:55:00
277,02-10-16,17:00,0.87808,33.0,49.0,7.4,6.0,133,10,2,2016-02-10 17:00:00
278,02-10-16,17:05,0.74666,32.8,49.6,6.74,5.9,134,10,2,2016-02-10 17:05:00
279,02-10-16,17:10,0.55589,32.7,50.25,6.03,5.6,135,10,2,2016-02-10 17:10:00
280,02-10-16,17:15,0.45806,32.5,50.94,5.32,5.2,136,10,2,2016-02-10 17:15:00
281,02-10-16,17:20,0.51775,32.3,51.63,4.66,4.7,137,10,2,2016-02-10 17:20:00
282,02-10-16,17:25,0.64656,32.2,52.32,4.1,4.3,138,10,2,2016-02-10 17:25:00
283,02-10-16,17:30,0.67586,32.0,53.0,3.7,4.0,139,10,2,2016-02-10 17:30:00
284,02-10-16,17:35,0.64531,32.0,53.3,3.49,4.0,140,10,2,2016-02-10 17:35:00
285,02-10-16,17:40,0.58608,32.2,53.04,3.43,4.4,141,10,2,2016-02-10 17:40:00
286,02-10-16,17:45,0.5047,32.5,52.51,3.47,5.0,142,10,2,2016-02-10 17:45:00
287,02-10-16,17:50,0.40526999999999996,32.8,51.98,3.56,5.6,143,10,2,2016-02-10 17:50:00
288,02-10-16,17:55,0.28701,33.0,51.72,3.66,6.0,144,10,2,2016-02-10 17:55:00
289,02-10-16,18:00,0.16824,33.0,52.0,3.7,6.0,145,10,2,2016-02-10 18:00:00
290,03-10-16,6:00,0.0,28.0,74.0,3.7,5.0,1,10,3,2016-03-10 06:00:00
291,03-10-16,6:05,0.0,28.0,74.0,3.7,5.0,2,10,3,2016-03-10 06:05:00
292,03-10-16,6:10,0.0,28.0,74.0,3.7,5.0,3,10,3,2016-03-10 06:10:00
293,03-10-16,6:15,0.0,28.0,74.0,3.7,5.0,4,10,3,2016-03-10 06:15:00
294,03-10-16,6:20,0.0,28.0,74.0,3.7,5.0,5,10,3,2016-03-10 06:20:00
295,03-10-16,6:25,0.0,28.0,74.0,3.7,5.0,6,10,3,2016-03-10 06:25:00
296,03-10-16,6:30,0.1442,28.0,74.0,3.7,5.0,7,10,3,2016-03-10 06:30:00
297,03-10-16,6:35,0.30405,28.0,74.0,3.41,5.0,8,10,3,2016-03-10 06:35:00
298,03-10-16,6:40,0.46103999999999995,28.0,74.0,2.68,5.0,9,10,3,2016-03-10 06:40:00
299,03-10-16,6:45,0.63743,28.0,74.0,1.75,5.0,10,10,3,2016-03-10 06:45:00
300,03-10-16,6:50,0.8696,28.0,74.0,0.85,5.0,11,10,3,2016-03-10 06:50:00
301,03-10-16,6:55,1.13078,28.0,74.0,0.19,5.0,12,10,3,2016-03-10 06:55:00
302,03-10-16,7:00,1.44897,28.0,74.0,0.0,5.0,13,10,3,2016-03-10 07:00:00
303,03-10-16,7:05,1.7587599999999999,28.1,73.79,0.55,5.0,14,10,3,2016-03-10 07:05:00
304,03-10-16,7:10,2.09938,28.2,73.25,1.75,5.0,15,10,3,2016-03-10 07:10:00
305,03-10-16,7:15,2.41242,28.4,72.48,3.33,5.0,16,10,3,2016-03-10 07:15:00
306,03-10-16,7:20,2.764,28.6,71.6,4.98,5.0,17,10,3,2016-03-10 07:20:00
307,03-10-16,7:25,3.22548,28.8,70.74,6.44,5.0,18,10,3,2016-03-10 07:25:00
308,03-10-16,7:30,3.77936,29.0,70.0,7.4,5.0,19,10,3,2016-03-10 07:30:00
309,03-10-16,7:35,4.45631,29.1,69.37,7.99,5.0,20,10,3,2016-03-10 07:35:00
310,03-10-16,7:40,3.7336300000000002,29.2,68.75,8.48,5.0,21,10,3,2016-03-10 07:40:00
311,03-10-16,7:45,5.554880000000001,29.2,68.13,8.88,5.0,22,10,3,2016-03-10 07:45:00
312,03-10-16,7:50,6.26604,29.3,67.53,9.16,5.0,23,10,3,2016-03-10 07:50:00
313,03-10-16,7:55,6.9043,29.4,66.93,9.3,5.0,24,10,3,2016-03-10 07:55:00
314,03-10-16,8:00,7.583310000000001,29.4,66.35,9.3,5.0,25,10,3,2016-03-10 08:00:00
315,03-10-16,8:05,8.27753,29.5,65.77,8.95,4.9,26,10,3,2016-03-10 08:05:00
316,03-10-16,8:10,8.833,29.5,65.2,8.21,4.7,27,10,3,2016-03-10 08:10:00
317,03-10-16,8:15,9.44931,29.6,64.63,7.29,4.5,28,10,3,2016-03-10 08:15:00
318,03-10-16,8:20,9.96088,29.7,64.08,6.41,4.3,29,10,3,2016-03-10 08:20:00
319,03-10-16,8:25,10.343,29.8,63.54,5.78,4.1,30,10,3,2016-03-10 08:25:00
320,03-10-16,8:30,11.03492,30.0,63.0,5.6,4.0,31,10,3,2016-03-10 08:30:00
321,03-10-16,8:35,11.43554,30.2,62.89,5.96,4.1,32,10,3,2016-03-10 08:35:00
322,03-10-16,8:40,10.90294,30.3,63.44,6.67,4.3,33,10,3,2016-03-10 08:40:00
323,03-10-16,8:45,9.7664,30.5,64.33,7.54,4.5,34,10,3,2016-03-10 08:45:00
324,03-10-16,8:50,8.731760000000001,30.7,65.25,8.4,4.7,35,10,3,2016-03-10 08:50:00
325,03-10-16,8:55,9.717789999999999,30.8,65.91,9.04,4.9,36,10,3,2016-03-10 08:55:00
326,03-10-16,9:00,8.2105,31.0,66.0,9.3,5.0,37,10,3,2016-03-10 09:00:00
327,03-10-16,9:05,13.6284,31.2,65.32,9.3,5.0,38,10,3,2016-03-10 09:05:00
328,03-10-16,9:10,14.537220000000001,31.3,64.06,9.3,5.0,39,10,3,2016-03-10 09:10:00
329,03-10-16,9:15,14.96686,31.5,62.52,9.3,5.0,40,10,3,2016-03-10 09:15:00
330,03-10-16,9:20,15.61635,31.7,60.98,9.3,5.0,41,10,3,2016-03-10 09:20:00
331,03-10-16,9:25,16.03781,31.8,59.71,9.3,5.0,42,10,3,2016-03-10 09:25:00
332,03-10-16,9:30,16.679479999999998,32.0,59.0,9.3,5.0,43,10,3,2016-03-10 09:30:00
333,03-10-16,9:35,17.19671,32.1,58.83,9.3,5.0,44,10,3,2016-03-10 09:35:00
334,03-10-16,9:40,16.79185,32.1,58.89,9.3,5.0,45,10,3,2016-03-10 09:40:00
335,03-10-16,9:45,16.426,32.1,59.07,9.3,5.0,46,10,3,2016-03-10 09:45:00
336,03-10-16,9:50,18.24739,32.0,59.23,9.3,5.0,47,10,3,2016-03-10 09:50:00
337,03-10-16,9:55,18.831020000000002,32.0,59.25,9.3,5.0,48,10,3,2016-03-10 09:55:00
338,03-10-16,10:00,19.001479999999997,32.0,59.0,9.3,5.0,49,10,3,2016-03-10 10:00:00
339,03-10-16,10:05,19.1187,32.1,58.47,9.3,5.0,50,10,3,2016-03-10 10:05:00
340,03-10-16,10:10,19.38683,32.3,57.77,9.3,5.0,51,10,3,2016-03-10 10:10:00
341,03-10-16,10:15,18.977929999999997,32.5,57.0,9.3,5.0,52,10,3,2016-03-10 10:15:00
342,03-10-16,10:20,20.41592,32.7,56.23,9.3,5.0,53,10,3,2016-03-10 10:20:00
343,03-10-16,10:25,20.3142,32.9,55.53,9.3,5.0,54,10,3,2016-03-10 10:25:00
344,03-10-16,10:30,20.23046,33.0,55.0,9.3,5.0,55,10,3,2016-03-10 10:30:00
345,03-10-16,10:35,20.54017,33.0,54.76,9.41,5.0,56,10,3,2016-03-10 10:35:00
346,03-10-16,10:40,17.93277,33.0,54.8,9.7,5.0,57,10,3,2016-03-10 10:40:00
347,03-10-16,10:45,18.01849,33.0,54.97,10.09,5.0,58,10,3,2016-03-10 10:45:00
348,03-10-16,10:50,21.18263,33.0,55.16,10.5,5.0,59,10,3,2016-03-10 10:50:00
349,03-10-16,10:55,22.92013,33.0,55.21,10.86,5.0,60,10,3,2016-03-10 10:55:00
350,03-10-16,11:00,23.34715,33.0,55.0,11.1,5.0,61,10,3,2016-03-10 11:00:00
351,03-10-16,11:05,23.81096,33.1,54.24,10.76,4.9,62,10,3,2016-03-10 11:05:00
352,03-10-16,11:10,23.35662,33.3,52.94,9.67,4.7,63,10,3,2016-03-10 11:10:00
353,03-10-16,11:15,19.746760000000002,33.5,51.38,8.24,4.5,64,10,3,2016-03-10 11:15:00
354,03-10-16,11:20,23.92635,33.7,49.85,6.83,4.3,65,10,3,2016-03-10 11:20:00
355,03-10-16,11:25,23.618129999999997,33.9,48.63,5.82,4.1,66,10,3,2016-03-10 11:25:00
356,03-10-16,11:30,12.0036,34.0,48.0,5.6,4.0,67,10,3,2016-03-10 11:30:00
357,03-10-16,11:35,21.79703,34.0,47.95,6.31,4.1,68,10,3,2016-03-10 11:35:00
358,03-10-16,11:40,25.01131,34.0,48.18,7.65,4.3,69,10,3,2016-03-10 11:40:00
359,03-10-16,11:45,19.44654,33.9,48.53,9.29,4.5,70,10,3,2016-03-10 11:45:00
360,03-10-16,11:50,21.83951,33.9,48.88,10.94,4.7,71,10,3,2016-03-10 11:50:00
361,03-10-16,11:55,13.745320000000001,33.9,49.09,12.28,4.9,72,10,3,2016-03-10 11:55:00
362,03-10-16,12:00,9.86097,34.0,49.0,13.0,5.0,73,10,3,2016-03-10 12:00:00
363,03-10-16,12:05,23.659470000000002,34.2,48.73,13.3,5.0,74,10,3,2016-03-10 12:05:00
364,03-10-16,12:10,19.02946,34.3,48.46,13.6,5.0,75,10,3,2016-03-10 12:10:00
365,03-10-16,12:15,10.51578,34.5,48.17,13.9,5.0,76,10,3,2016-03-10 12:15:00
366,03-10-16,12:20,16.972620000000003,34.7,47.84,14.2,5.0,77,10,3,2016-03-10 12:20:00
367,03-10-16,12:25,9.239419999999999,34.8,47.46,14.5,5.0,78,10,3,2016-03-10 12:25:00
368,03-10-16,12:30,14.43445,35.0,47.0,14.8,5.0,79,10,3,2016-03-10 12:30:00
369,03-10-16,12:35,8.13275,35.2,46.5,15.11,5.0,80,10,3,2016-03-10 12:35:00
370,03-10-16,12:40,22.966279999999998,35.4,46.0,15.44,5.0,81,10,3,2016-03-10 12:40:00
371,03-10-16,12:45,10.24935,35.6,45.5,15.76,5.0,82,10,3,2016-03-10 12:45:00
372,03-10-16,12:50,21.20111,35.7,45.0,16.08,5.0,83,10,3,2016-03-10 12:50:00
373,03-10-16,12:55,22.729429999999997,35.9,44.5,16.4,5.0,84,10,3,2016-03-10 12:55:00
374,03-10-16,13:00,20.66698,36.0,44.0,16.7,5.0,85,10,3,2016-03-10 13:00:00
375,03-10-16,13:05,15.22685,36.1,43.5,16.65,5.0,86,10,3,2016-03-10 13:05:00
376,03-10-16,13:10,23.49483,36.1,43.0,16.07,5.0,87,10,3,2016-03-10 13:10:00
377,03-10-16,13:15,23.408079999999998,36.1,42.5,15.18,5.0,88,10,3,2016-03-10 13:15:00
378,03-10-16,13:20,22.68757,36.0,42.0,14.22,5.0,89,10,3,2016-03-10 13:20:00
379,03-10-16,13:25,16.78635,36.0,41.5,13.42,5.0,90,10,3,2016-03-10 13:25:00
380,03-10-16,13:30,22.92734,36.0,41.0,13.0,5.0,91,10,3,2016-03-10 13:30:00
381,03-10-16,13:35,16.06188,36.0,40.68,12.88,5.0,92,10,3,2016-03-10 13:35:00
382,03-10-16,13:40,21.00947,36.0,40.63,12.82,5.0,93,10,3,2016-03-10 13:40:00
383,03-10-16,13:45,7.27193,36.0,40.75,12.81,5.0,94,10,3,2016-03-10 13:45:00
384,03-10-16,13:50,7.1175,36.0,40.93,12.84,5.0,95,10,3,2016-03-10 13:50:00
385,03-10-16,13:55,11.31957,36.0,41.05,12.91,5.0,96,10,3,2016-03-10 13:55:00
386,03-10-16,14:00,16.36072,36.0,41.0,13.0,5.0,97,10,3,2016-03-10 14:00:00
387,03-10-16,14:05,17.60223,35.9,40.41,13.19,4.9,98,10,3,2016-03-10 14:05:00
388,03-10-16,14:10,6.823930000000001,35.8,39.19,13.51,4.7,99,10,3,2016-03-10 14:10:00
389,03-10-16,14:15,5.71598,35.5,37.69,13.9,4.5,100,10,3,2016-03-10 14:15:00
390,03-10-16,14:20,6.272069999999999,35.3,36.26,14.29,4.3,101,10,3,2016-03-10 14:20:00
391,03-10-16,14:25,11.99739,35.1,35.25,14.61,4.1,102,10,3,2016-03-10 14:25:00
392,03-10-16,14:30,19.81737,35.0,35.0,14.8,4.0,103,10,3,2016-03-10 14:30:00
393,03-10-16,14:35,18.438470000000002,35.0,35.74,14.48,4.1,104,10,3,2016-03-10 14:35:00
394,03-10-16,14:40,16.7519,35.2,37.23,13.51,4.5,105,10,3,2016-03-10 14:40:00
395,03-10-16,14:45,18.346120000000003,35.5,39.14,12.2,5.0,106,10,3,2016-03-10 14:45:00
396,03-10-16,14:50,19.0526,35.8,41.13,10.86,5.5,107,10,3,2016-03-10 14:50:00
397,03-10-16,14:55,16.261039999999998,36.0,42.86,9.79,5.9,108,10,3,2016-03-10 14:55:00
398,03-10-16,15:00,12.07291,36.0,44.0,9.3,6.0,109,10,3,2016-03-10 15:00:00
399,03-10-16,15:05,9.983410000000001,35.9,44.73,9.48,6.0,110,10,3,2016-03-10 15:05:00
400,03-10-16,15:10,13.333470000000002,35.7,45.42,10.1,6.0,111,10,3,2016-03-10 15:10:00
401,03-10-16,15:15,16.42387,35.5,46.03,10.96,6.0,112,10,3,2016-03-10 15:15:00
402,03-10-16,15:20,16.143710000000002,35.3,46.52,11.86,6.0,113,10,3,2016-03-10 15:20:00
403,03-10-16,15:25,15.24581,35.1,46.86,12.61,6.0,114,10,3,2016-03-10 15:25:00
404,03-10-16,15:30,13.85211,35.0,47.0,13.0,6.0,115,10,3,2016-03-10 15:30:00
405,03-10-16,15:35,9.70175,35.0,46.98,13.02,6.0,116,10,3,2016-03-10 15:35:00
406,03-10-16,15:40,5.332380000000001,34.9,46.86,12.8,6.0,117,10,3,2016-03-10 15:40:00
407,03-10-16,15:45,4.74175,34.9,46.66,12.4,6.0,118,10,3,2016-03-10 15:45:00
408,03-10-16,15:50,4.97731,34.9,46.41,11.85,6.0,119,10,3,2016-03-10 15:50:00
409,03-10-16,15:55,4.33213,35.0,46.11,11.19,6.0,120,10,3,2016-03-10 15:55:00
410,03-10-16,16:00,4.28616,35.0,45.78,10.48,6.0,121,10,3,2016-03-10 16:00:00
411,03-10-16,16:05,5.31956,35.0,45.43,9.75,6.0,122,10,3,2016-03-10 16:05:00
412,03-10-16,16:10,5.69113,35.0,45.08,9.05,6.0,123,10,3,2016-03-10 16:10:00
413,03-10-16,16:15,9.30861,35.0,44.75,8.42,6.0,124,10,3,2016-03-10 16:15:00
414,03-10-16,16:20,9.10716,35.0,44.45,7.91,6.0,125,10,3,2016-03-10 16:20:00
415,03-10-16,16:25,8.41512,35.0,44.19,7.55,6.0,126,10,3,2016-03-10 16:25:00
416,03-10-16,16:30,7.47428,35.0,44.0,7.4,6.0,127,10,3,2016-03-10 16:30:00
417,03-10-16,16:35,7.233630000000001,35.0,43.88,7.74,5.9,128,10,3,2016-03-10 16:35:00
418,03-10-16,16:40,5.37364,34.9,43.85,8.73,5.8,129,10,3,2016-03-10 16:40:00
419,03-10-16,16:45,2.89043,34.8,43.9,10.26,5.5,130,10,3,2016-03-10 16:45:00
420,03-10-16,16:50,3.9747800000000004,34.7,44.04,12.18,5.1,131,10,3,2016-03-10 16:50:00
421,03-10-16,16:55,2.6002,34.6,44.25,14.36,4.7,132,10,3,2016-03-10 16:55:00
422,03-10-16,17:00,3.29414,34.4,44.55,16.67,4.3,133,10,3,2016-03-10 17:00:00
423,03-10-16,17:05,3.54503,34.3,44.93,18.99,3.8,134,10,3,2016-03-10 17:05:00
424,03-10-16,17:10,2.7016400000000003,34.1,45.39,21.17,3.4,135,10,3,2016-03-10 17:10:00
425,03-10-16,17:15,1.75708,33.9,45.92,23.08,2.9,136,10,3,2016-03-10 17:15:00
426,03-10-16,17:20,1.44055,33.6,46.54,24.6,2.6,137,10,3,2016-03-10 17:20:00
427,03-10-16,17:25,1.28749,33.3,47.23,25.58,2.2,138,10,3,2016-03-10 17:25:00
428,03-10-16,17:30,1.17908,33.0,48.0,25.9,2.0,139,10,3,2016-03-10 17:30:00
429,03-10-16,17:35,0.9937600000000001,32.6,50.38,25.29,1.9,140,10,3,2016-03-10 17:35:00
430,03-10-16,17:40,0.8800899999999999,32.0,55.13,23.68,1.9,141,10,3,2016-03-10 17:40:00
431,03-10-16,17:45,0.86851,31.3,61.05,21.27,2.0,142,10,3,2016-03-10 17:45:00
432,03-10-16,17:50,0.5616899999999999,30.6,66.95,18.24,2.3,143,10,3,2016-03-10 17:50:00
433,03-10-16,17:55,0.34863,29.8,71.67,14.79,2.6,144,10,3,2016-03-10 17:55:00
434,03-10-16,18:00,0.17740999999999998,29.0,74.0,11.1,3.0,145,10,3,2016-03-10 18:00:00
435,04-10-16,6:00,0.0,28.0,74.0,5.6,4.0,1,10,4,2016-04-10 06:00:00
436,04-10-16,6:05,0.0,27.6,74.8,5.6,4.0,2,10,4,2016-04-10 06:05:00
437,04-10-16,6:10,0.0,27.4,75.74,5.6,4.0,3,10,4,2016-04-10 06:10:00
438,04-10-16,6:15,0.0,27.2,76.73,5.6,4.0,4,10,4,2016-04-10 06:15:00
439,04-10-16,6:20,0.0,27.1,77.66,5.6,4.0,5,10,4,2016-04-10 06:20:00
440,04-10-16,6:25,0.0,27.0,78.45,5.6,4.0,6,10,4,2016-04-10 06:25:00
441,04-10-16,6:30,0.0,27.0,79.0,5.6,4.0,7,10,4,2016-04-10 06:30:00
442,04-10-16,6:35,0.24013,27.0,79.37,5.6,4.0,8,10,4,2016-04-10 06:35:00
443,04-10-16,6:40,0.369,26.9,79.65,5.6,4.0,9,10,4,2016-04-10 06:40:00
444,04-10-16,6:45,0.55716,26.9,79.81,5.6,4.0,10,10,4,2016-04-10 06:45:00
445,04-10-16,6:50,0.8552200000000001,26.8,79.78,5.6,4.0,11,10,4,2016-04-10 06:50:00
446,04-10-16,6:55,1.15693,26.9,79.53,5.6,4.0,12,10,4,2016-04-10 06:55:00
447,04-10-16,7:00,1.42985,27.0,79.0,5.6,4.0,13,10,4,2016-04-10 07:00:00
448,04-10-16,7:05,1.72033,27.2,78.3,5.67,4.0,14,10,4,2016-04-10 07:05:00
449,04-10-16,7:10,2.0200400000000003,27.3,77.58,5.87,4.0,15,10,4,2016-04-10 07:10:00
450,04-10-16,7:15,2.3890000000000002,27.5,76.84,6.18,4.0,16,10,4,2016-04-10 07:15:00
451,04-10-16,7:20,2.8226299999999998,27.7,76.08,6.56,4.0,17,10,4,2016-04-10 07:20:00
452,04-10-16,7:25,3.28847,27.8,75.31,6.99,4.0,18,10,4,2016-04-10 07:25:00
453,04-10-16,7:30,3.5765,28.0,74.54,7.45,4.0,19,10,4,2016-04-10 07:30:00
454,04-10-16,7:35,4.12368,28.2,73.76,7.91,4.0,20,10,4,2016-04-10 07:35:00
455,04-10-16,7:40,5.15137,28.3,72.98,8.34,4.0,21,10,4,2016-04-10 07:40:00
456,04-10-16,7:45,5.82118,28.5,72.21,8.72,4.0,22,10,4,2016-04-10 07:45:00
457,04-10-16,7:50,6.41793,28.7,71.46,9.03,4.0,23,10,4,2016-04-10 07:50:00
458,04-10-16,7:55,7.004919999999999,28.8,70.72,9.23,4.0,24,10,4,2016-04-10 07:55:00
459,04-10-16,8:00,7.6098300000000005,29.0,70.0,9.3,4.0,25,10,4,2016-04-10 08:00:00
460,04-10-16,8:05,8.24226,29.2,69.21,9.3,4.0,26,10,4,2016-04-10 08:05:00
461,04-10-16,8:10,8.846919999999999,29.3,68.34,9.3,4.0,27,10,4,2016-04-10 08:10:00
462,04-10-16,8:15,9.54293,29.5,67.47,9.3,4.0,28,10,4,2016-04-10 08:15:00
463,04-10-16,8:20,10.27978,29.7,66.72,9.3,4.0,29,10,4,2016-04-10 08:20:00
464,04-10-16,8:25,10.95958,29.8,66.2,9.3,4.0,30,10,4,2016-04-10 08:25:00
465,04-10-16,8:30,11.86768,30.0,66.0,9.3,4.0,31,10,4,2016-04-10 08:30:00
466,04-10-16,8:35,12.740269999999999,30.2,66.0,9.3,4.1,32,10,4,2016-04-10 08:35:00
467,04-10-16,8:40,13.79571,30.3,66.0,9.3,4.3,33,10,4,2016-04-10 08:40:00
468,04-10-16,8:45,14.462979999999998,30.5,66.0,9.3,4.5,34,10,4,2016-04-10 08:45:00
469,04-10-16,8:50,13.198379999999998,30.7,66.0,9.3,4.7,35,10,4,2016-04-10 08:50:00
470,04-10-16,8:55,7.7953399999999995,30.8,66.0,9.3,4.9,36,10,4,2016-04-10 08:55:00
471,04-10-16,9:00,13.151029999999999,31.0,66.0,9.3,5.0,37,10,4,2016-04-10 09:00:00
472,04-10-16,9:05,16.123479999999997,31.1,66.0,9.19,5.0,38,10,4,2016-04-10 09:05:00
473,04-10-16,9:10,16.44206,31.1,66.0,8.91,5.0,39,10,4,2016-04-10 09:10:00
474,04-10-16,9:15,11.8856,31.0,66.0,8.53,5.0,40,10,4,2016-04-10 09:15:00
475,04-10-16,9:20,11.65754,30.9,66.0,8.1,5.0,41,10,4,2016-04-10 09:20:00
476,04-10-16,9:25,10.55672,30.9,66.0,7.7,5.0,42,10,4,2016-04-10 09:25:00
477,04-10-16,9:30,15.354629999999998,31.0,66.0,7.4,5.0,43,10,4,2016-04-10 09:30:00
478,04-10-16,9:35,14.71086,31.2,65.29,7.26,5.0,44,10,4,2016-04-10 09:35:00
479,04-10-16,9:40,12.60989,31.6,63.5,7.25,5.0,45,10,4,2016-04-10 09:40:00
480,04-10-16,9:45,12.89335,31.9,61.09,7.32,5.0,46,10,4,2016-04-10 09:45:00
481,04-10-16,9:50,14.634170000000001,32.3,58.55,7.42,5.0,47,10,4,2016-04-10 09:50:00
482,04-10-16,9:55,18.89501,32.7,56.36,7.46,5.0,48,10,4,2016-04-10 09:55:00
483,04-10-16,10:00,19.9234,33.0,55.0,7.4,5.0,49,10,4,2016-04-10 10:00:00
484,04-10-16,10:05,20.11935,33.2,54.26,6.87,5.0,50,10,4,2016-04-10 10:05:00
485,04-10-16,10:10,20.08081,33.5,53.63,5.77,5.0,51,10,4,2016-04-10 10:10:00
486,04-10-16,10:15,20.78654,33.6,53.09,4.41,5.0,52,10,4,2016-04-10 10:15:00
487,04-10-16,10:20,20.806420000000003,33.8,52.64,3.1,5.0,53,10,4,2016-04-10 10:20:00
488,04-10-16,10:25,21.04796,33.9,52.28,2.16,5.0,54,10,4,2016-04-10 10:25:00
489,04-10-16,10:30,21.55428,34.0,52.0,1.9,5.0,55,10,4,2016-04-10 10:30:00
490,04-10-16,10:35,21.73705,33.9,51.87,2.37,5.0,56,10,4,2016-04-10 10:35:00
491,04-10-16,10:40,22.1899,33.7,51.9,3.27,5.0,57,10,4,2016-04-10 10:40:00
492,04-10-16,10:45,21.81904,33.4,52.01,4.4,5.0,58,10,4,2016-04-10 10:45:00
493,04-10-16,10:50,17.87752,33.1,52.12,5.6,5.0,59,10,4,2016-04-10 10:50:00
494,04-10-16,10:55,22.50405,33.0,52.14,6.66,5.0,60,10,4,2016-04-10 10:55:00
495,04-10-16,11:00,22.39633,33.0,52.0,7.4,5.0,61,10,4,2016-04-10 11:00:00
496,04-10-16,11:05,22.00414,33.2,51.33,7.91,4.9,62,10,4,2016-04-10 11:05:00
497,04-10-16,11:10,22.30575,33.3,50.04,8.38,4.7,63,10,4,2016-04-10 11:10:00
498,04-10-16,11:15,15.350779999999999,33.5,48.45,8.78,4.4,64,10,4,2016-04-10 11:15:00
499,04-10-16,11:20,15.3485,33.7,46.86,9.08,4.1,65,10,4,2016-04-10 11:20:00
500,04-10-16,11:25,22.988429999999997,33.8,45.61,9.27,4.0,66,10,4,2016-04-10 11:25:00
501,04-10-16,11:30,22.84228,34.0,45.0,9.3,4.0,67,10,4,2016-04-10 11:30:00
502,04-10-16,11:35,23.31626,34.2,45.21,8.98,4.2,68,10,4,2016-04-10 11:35:00
503,04-10-16,11:40,23.07374,34.4,45.99,8.26,4.3,69,10,4,2016-04-10 11:40:00
504,04-10-16,11:45,19.087320000000002,34.6,47.05,7.35,4.5,70,10,4,2016-04-10 11:45:00
505,04-10-16,11:50,21.10434,34.7,48.11,6.47,4.7,71,10,4,2016-04-10 11:50:00
506,04-10-16,11:55,23.09621,34.9,48.85,5.81,4.8,72,10,4,2016-04-10 11:55:00
507,04-10-16,12:00,22.99645,35.0,49.0,5.6,5.0,73,10,4,2016-04-10 12:00:00
508,04-10-16,12:05,23.33217,35.1,48.75,5.78,5.2,74,10,4,2016-04-10 12:05:00
509,04-10-16,12:10,22.78673,35.1,48.48,6.1,5.4,75,10,4,2016-04-10 12:10:00
510,04-10-16,12:15,22.82706,35.1,48.19,6.5,5.6,76,10,4,2016-04-10 12:15:00
511,04-10-16,12:20,12.32581,35.0,47.85,6.9,5.7,77,10,4,2016-04-10 12:20:00
512,04-10-16,12:25,13.38026,35.0,47.46,7.23,5.9,78,10,4,2016-04-10 12:25:00
513,04-10-16,12:30,16.71775,35.0,47.0,7.4,6.0,79,10,4,2016-04-10 12:30:00
514,04-10-16,12:35,17.7679,35.0,46.5,7.47,6.1,80,10,4,2016-04-10 12:35:00
515,04-10-16,12:40,14.31166,35.0,46.0,7.51,6.1,81,10,4,2016-04-10 12:40:00
516,04-10-16,12:45,22.9801,35.0,45.5,7.53,6.1,82,10,4,2016-04-10 12:45:00
517,04-10-16,12:50,0.0,35.0,45.0,7.52,6.0,83,10,4,2016-04-10 12:50:00
518,04-10-16,12:55,17.60888,35.0,44.5,7.48,6.0,84,10,4,2016-04-10 12:55:00
519,04-10-16,13:00,17.69741,35.0,44.0,7.4,6.0,85,10,4,2016-04-10 13:00:00
520,04-10-16,13:05,21.50137,35.1,43.5,7.2,6.0,86,10,4,2016-04-10 13:05:00
521,04-10-16,13:10,13.93239,35.2,43.0,6.84,6.0,87,10,4,2016-04-10 13:10:00
522,04-10-16,13:15,9.34609,35.4,42.5,6.42,6.0,88,10,4,2016-04-10 13:15:00
523,04-10-16,13:20,10.67183,35.7,42.0,6.02,6.0,89,10,4,2016-04-10 13:20:00
524,04-10-16,13:25,21.88257,35.9,41.5,5.72,6.0,90,10,4,2016-04-10 13:25:00
525,04-10-16,13:30,20.41509,36.0,41.0,5.6,6.0,91,10,4,2016-04-10 13:30:00
526,04-10-16,13:35,21.231720000000003,36.1,40.69,5.72,6.0,92,10,4,2016-04-10 13:35:00
527,04-10-16,13:40,19.409860000000002,36.1,40.68,6.04,6.0,93,10,4,2016-04-10 13:40:00
