day, month ,year ,hour ,minute ,temperature ,humidity ,wind_speed ,visibility,
12,11,2017,11,30,23,23,11.1,1.9,
12,11,2017,12,00,23,23,11.1,1.9,
12,11,2017,12,30,22,22,9.3,1.9,
12,11,2017,13,30,19,19,7.4,1.9,
12,11,2017,14,00,18,18,3.7,1.9,
12,11,2017,14,30,18,18,5.6,1.9,
12,11,2017,15,00,17,17,7.4,1.9,
12,11,2017,15,30,17,17,7.4,1.9,
12,11,2017,16,00,17,17,3.7,1.9,
12,11,2017,16,30,18,18,5.6,1.9,
12,11,2017,17,00,20,20,3.7,1.9,
12,11,2017,17,30,15,15,0.0,1,
12,11,2017,17,30,23,23,0.0,1.9,
12,11,2017,18,00,29,29,0.0,1.6,
12,11,2017,18,30,31,31,0.0,1.2,
12,11,2017,19,00,36,36,0.0,1.2,
12,11,2017,19,30,36,36,0.0,1.2,
12,11,2017,20,00,38,38,0.0,1.2,
12,11,2017,20,30,27,27,0.0,1,
12,11,2017,20,30,36,36,5.6,1.2,
12,11,2017,22,00,38,38,0.0,1.2,
12,11,2017,22,30,35,35,0.0,1.2,
12,11,2017,23,30,33,33,0.0,1,
13,11,2017,00,00,40,40,0.0,1.2,
13,11,2017,00,30,43,43,0.0,1.2,
13,11,2017,01,00,46,46,0.0,1.2,
13,11,2017,01,30,46,46,0.0,1.2,
13,11,2017,02,00,49,49,0.0,1.2,
13,11,2017,02,30,49,49,0.0,1.2,
13,11,2017,03,00,49,49,0.0,1.2,
13,11,2017,03,30,55,55,0.0,1.2,
13,11,2017,04,00,55,55,0.0,1.2,
13,11,2017,06,00,55,55,1.9,1.2,
13,11,2017,06,30,59,59,7.4,1.2,
13,11,2017,07,00,N/A,N/A,5.6,1.2,
13,11,2017,07,30,55,55,3.7,1.0,
13,11,2017,08,00,52,52,5.6,1.0,
13,11,2017,08,30,37,37,0.0,1,
13,11,2017,08,30,43,43,0.0,1.2,
13,11,2017,09,30,31,31,1.9,1.2,
13,11,2017,11,00,28,28,0.0,1.9,
13,11,2017,11,30,20,20,0.0,2,
13,11,2017,11,30,26,26,0.0,2.5,
13,11,2017,12,00,25,25,3.7,2.5,
13,11,2017,12,30,23,23,7.4,2.5,
13,11,2017,13,00,23,23,9.3,3.1,
13,11,2017,14,30,12,12,3.7,1,
13,11,2017,17,30,18,18,0.0,1,
13,11,2017,20,30,28,28,0.0,1,
14,11,2017,02,30,38,38,0.0,1,
14,11,2017,04,00,45,45,0.0,1.2,
14,11,2017,05,30,33,33,0.0,1,
14,11,2017,08,30,33,33,3.7,1,
14,11,2017,10,30,36,36,9.3,1.6,
14,11,2017,11,00,36,36,11.1,1.6,
14,11,2017,11,30,29,29,9.3,1,
14,11,2017,11,30,34,34,9.3,1.6,
14,11,2017,12,00,32,32,9.3,1.6,
14,11,2017,12,30,23,23,14.8,1.6,
14,11,2017,13,30,26,26,13.0,2.2,
14,11,2017,14,00,26,26,11.1,2.5,
14,11,2017,14,30,15,15,9.3,1,
14,11,2017,14,30,25,25,11.1,2.5,
14,11,2017,15,00,25,25,11.1,2.5,
14,11,2017,15,30,25,25,7.4,2.5,
14,11,2017,16,00,25,25,9.3,2.5,
14,11,2017,17,00,28,28,5.6,2.5,
14,11,2017,17,30,23,23,0.0,1,
14,11,2017,17,30,30,30,3.7,1.9,
14,11,2017,18,30,36,36,0.0,1.2,
14,11,2017,19,00,38,38,0.0,1.2,
14,11,2017,19,30,41,41,0.0,1.2,
14,11,2017,20,00,38,38,0.0,1.2,
14,11,2017,20,30,41,41,0.0,1,
14,11,2017,20,30,43,43,0.0,1.2,
14,11,2017,21,00,43,43,0.0,1.2,
14,11,2017,21,30,43,43,0.0,1.2,
14,11,2017,22,00,43,43,0.0,1.2,
14,11,2017,23,30,41,41,9.3,1,
15,11,2017,00,00,41,41,14.8,1.2,
15,11,2017,00,30,43,43,13.0,1.2,
15,11,2017,01,00,41,41,13.0,1.2,
15,11,2017,02,00,43,43,11.1,1.2,
15,11,2017,02,30,34,34,11.1,1,
15,11,2017,02,30,43,43,13.0,1.2,
15,11,2017,03,00,43,43,14.8,1.2,
15,11,2017,04,00,43,43,9.3,1.2,
15,11,2017,05,30,45,45,7.4,1,
15,11,2017,05,30,49,49,7.4,1.2,
15,11,2017,06,00,49,49,7.4,1.2,
15,11,2017,06,30,49,49,7.4,1.2,
15,11,2017,07,00,52,52,5.6,1.2,
